id;component;action;target;objectid;edulevel;contextid;contextlevel;contextinstanceid;userid;courseid;anonymous;timecreated
56522;mod_feedback;deleted;response;3952;2;59588;70;37364;4122;52;0;1423127201
56524;mod_feedback;deleted;response;3953;2;59588;70;37364;4122;52;0;1423127201
56526;mod_feedback;deleted;response;3954;2;59588;70;37364;4122;52;0;1423127201
56528;mod_feedback;deleted;response;3955;2;59588;70;37364;4122;52;0;1423127201
56530;mod_feedback;deleted;response;3956;2;59588;70;37364;4122;52;0;1423127201
56532;mod_feedback;deleted;response;3957;2;59588;70;37364;4122;52;0;1423127201
56534;mod_feedback;deleted;response;3973;2;59588;70;37364;4122;52;0;1423127201
56536;mod_feedback;deleted;response;3974;2;59588;70;37364;4122;52;0;1423127201
56549;mod_forum;created;subscription;24279;2;34215;70;21295;4122;52;0;1423127403
56550;mod_forum;created;subscription;24280;2;34223;70;21296;4122;52;0;1423127403
57312;booktool_print;printed;book;2290;2;66326;70;41531;15069;630;0;1423497453
57370;booktool_print;printed;book;2293;2;66331;70;41540;15004;630;0;1423499785
58214;mod_glossary;created;entry;19706;2;47455;70;29256;11676;476;0;1423568218
58781;mod_forum;created;subscription;24282;2;34215;70;21295;4122;52;0;1424081929
58782;mod_forum;created;subscription;24283;2;34223;70;21296;4122;52;0;1424081929
59117;mod_forum;created;subscription;24401;2;34215;70;21295;16027;52;0;1424241836
59118;mod_forum;created;subscription;24402;2;34223;70;21296;16027;52;0;1424241836
59120;mod_forum;created;subscription;24403;2;34215;70;21295;16024;52;0;1424241837
59121;mod_forum;created;subscription;24404;2;34223;70;21296;16024;52;0;1424241837
59122;mod_forum;created;subscription;24405;2;34215;70;21295;16026;52;0;1424241837
59123;mod_forum;created;subscription;24406;2;34223;70;21296;16026;52;0;1424241837
59124;mod_forum;created;subscription;24407;2;34215;70;21295;16028;52;0;1424241837
59125;mod_forum;created;subscription;24408;2;34223;70;21296;16028;52;0;1424241837
59129;mod_forum;created;subscription;24409;2;34215;70;21295;14980;52;0;1424241841
59130;mod_forum;created;subscription;24410;2;34223;70;21296;14980;52;0;1424241841
59132;mod_forum;created;subscription;24411;2;34215;70;21295;16021;52;0;1424241842
59133;mod_forum;created;subscription;24412;2;34223;70;21296;16021;52;0;1424241842
59135;mod_forum;created;subscription;24413;2;34215;70;21295;15401;52;0;1424241845
59136;mod_forum;created;subscription;24414;2;34223;70;21296;15401;52;0;1424241845
59138;mod_forum;created;subscription;24415;2;34215;70;21295;16022;52;0;1424241846
59139;mod_forum;created;subscription;24416;2;34223;70;21296;16022;52;0;1424241846
59140;mod_forum;created;subscription;24417;2;34215;70;21295;13576;52;0;1424241846
59141;mod_forum;created;subscription;24418;2;34223;70;21296;13576;52;0;1424241846
59144;mod_forum;created;subscription;24419;2;34215;70;21295;16025;52;0;1424241847
59145;mod_forum;created;subscription;24420;2;34223;70;21296;16025;52;0;1424241847
59147;mod_forum;created;subscription;24421;2;34215;70;21295;13686;52;0;1424241848
59148;mod_forum;created;subscription;24422;2;34223;70;21296;13686;52;0;1424241848
59150;mod_forum;created;subscription;24423;2;34215;70;21295;15364;52;0;1424241860
59151;mod_forum;created;subscription;24424;2;34223;70;21296;15364;52;0;1424241860
59153;mod_forum;created;subscription;24425;2;34215;70;21295;16023;52;0;1424241861
59154;mod_forum;created;subscription;24426;2;34223;70;21296;16023;52;0;1424241861
59192;mod_forum;created;subscription;24427;2;34215;70;21295;11196;52;0;1424247838
59193;mod_forum;created;subscription;24428;2;34223;70;21296;11196;52;0;1424247838
59195;mod_forum;created;subscription;24429;2;34215;70;21295;15475;52;0;1424247843
59196;mod_forum;created;subscription;24430;2;34223;70;21296;15475;52;0;1424247843
59197;mod_forum;created;subscription;24431;2;34215;70;21295;16034;52;0;1424247843
59198;mod_forum;created;subscription;24432;2;34223;70;21296;16034;52;0;1424247843
59201;mod_forum;created;subscription;24433;2;34215;70;21295;16029;52;0;1424247846
59202;mod_forum;created;subscription;24434;2;34223;70;21296;16029;52;0;1424247846
59204;mod_forum;created;subscription;24435;2;34215;70;21295;14937;52;0;1424247848
59205;mod_forum;created;subscription;24436;2;34223;70;21296;14937;52;0;1424247848
59207;mod_forum;created;subscription;24437;2;34215;70;21295;16031;52;0;1424247848
59208;mod_forum;created;subscription;24438;2;34223;70;21296;16031;52;0;1424247848
59210;mod_forum;created;subscription;24439;2;34215;70;21295;14947;52;0;1424247850
59211;mod_forum;created;subscription;24440;2;34223;70;21296;14947;52;0;1424247850
59213;mod_forum;created;subscription;24441;2;34215;70;21295;16032;52;0;1424247854
59214;mod_forum;created;subscription;24442;2;34223;70;21296;16032;52;0;1424247854
59216;mod_forum;created;subscription;24443;2;34215;70;21295;14551;52;0;1424247855
59217;mod_forum;created;subscription;24444;2;34223;70;21296;14551;52;0;1424247855
59219;mod_forum;created;subscription;24445;2;34215;70;21295;15139;52;0;1424247857
59220;mod_forum;created;subscription;24446;2;34223;70;21296;15139;52;0;1424247857
59222;mod_forum;created;subscription;24447;2;34215;70;21295;16035;52;0;1424247857
59223;mod_forum;created;subscription;24448;2;34223;70;21296;16035;52;0;1424247857
59225;mod_forum;created;subscription;24449;2;34215;70;21295;15198;52;0;1424247861
59226;mod_forum;created;subscription;24450;2;34223;70;21296;15198;52;0;1424247861
59228;mod_forum;created;subscription;24451;2;34215;70;21295;16030;52;0;1424247878
59229;mod_forum;created;subscription;24452;2;34223;70;21296;16030;52;0;1424247878
59232;mod_forum;created;subscription;24453;2;34215;70;21295;15533;52;0;1424247900
59233;mod_forum;created;subscription;24454;2;34223;70;21296;15533;52;0;1424247900
59235;mod_forum;created;subscription;24455;2;34215;70;21295;14760;52;0;1424247905
59236;mod_forum;created;subscription;24456;2;34223;70;21296;14760;52;0;1424247905
59238;mod_forum;created;subscription;24457;2;34215;70;21295;12902;52;0;1424247913
59239;mod_forum;created;subscription;24458;2;34223;70;21296;12902;52;0;1424247913
59246;mod_forum;created;subscription;24459;2;34215;70;21295;16037;52;0;1424247992
59247;mod_forum;created;subscription;24460;2;34223;70;21296;16037;52;0;1424247992
59249;mod_forum;created;subscription;24461;2;34215;70;21295;16033;52;0;1424247993
59250;mod_forum;created;subscription;24462;2;34223;70;21296;16033;52;0;1424247993
59254;mod_forum;created;subscription;24463;2;34215;70;21295;16036;52;0;1424248015
59255;mod_forum;created;subscription;24464;2;34223;70;21296;16036;52;0;1424248015
59412;mod_forum;created;subscription;24465;2;34215;70;21295;14837;52;0;1424261171
59413;mod_forum;created;subscription;24466;2;34223;70;21296;14837;52;0;1424261171
59415;mod_forum;created;subscription;24467;2;34215;70;21295;16039;52;0;1424261172
59416;mod_forum;created;subscription;24468;2;34223;70;21296;16039;52;0;1424261172
59418;mod_forum;created;subscription;24469;2;34215;70;21295;14932;52;0;1424261175
59419;mod_forum;created;subscription;24471;2;34223;70;21296;14932;52;0;1424261175
59420;mod_forum;created;subscription;24470;2;34215;70;21295;14545;52;0;1424261175
59421;mod_forum;created;subscription;24472;2;34223;70;21296;14545;52;0;1424261175
59422;mod_forum;created;subscription;24473;2;34215;70;21295;15314;52;0;1424261175
59423;mod_forum;created;subscription;24474;2;34223;70;21296;15314;52;0;1424261175
59427;mod_forum;created;subscription;24475;2;34215;70;21295;14567;52;0;1424261177
59428;mod_forum;created;subscription;24476;2;34223;70;21296;14567;52;0;1424261177
59430;mod_forum;created;subscription;24477;2;34215;70;21295;16044;52;0;1424261178
59431;mod_forum;created;subscription;24478;2;34223;70;21296;16044;52;0;1424261178
59435;mod_forum;created;subscription;24479;2;34215;70;21295;15119;52;0;1424261191
59436;mod_forum;created;subscription;24480;2;34223;70;21296;15119;52;0;1424261191
59440;mod_forum;created;subscription;24481;2;34215;70;21295;14893;52;0;1424261198
59441;mod_forum;created;subscription;24482;2;34223;70;21296;14893;52;0;1424261198
59442;mod_forum;created;subscription;24483;2;34215;70;21295;15264;52;0;1424261205
59443;mod_forum;created;subscription;24484;2;34223;70;21296;15264;52;0;1424261205
59445;mod_forum;created;subscription;24485;2;34215;70;21295;14820;52;0;1424261206
59446;mod_forum;created;subscription;24486;2;34223;70;21296;14820;52;0;1424261206
59449;mod_forum;created;subscription;24487;2;34215;70;21295;16042;52;0;1424261212
59450;mod_forum;created;subscription;24488;2;34223;70;21296;16042;52;0;1424261212
59454;mod_forum;created;subscription;24489;2;34215;70;21295;16043;52;0;1424261220
59455;mod_forum;created;subscription;24490;2;34223;70;21296;16043;52;0;1424261220
59458;mod_forum;created;subscription;24491;2;34215;70;21295;16040;52;0;1424261225
59459;mod_forum;created;subscription;24492;2;34223;70;21296;16040;52;0;1424261225
59461;mod_forum;created;subscription;24493;2;34215;70;21295;15753;52;0;1424261263
59462;mod_forum;created;subscription;24494;2;34223;70;21296;15753;52;0;1424261263
59503;mod_forum;created;subscription;24495;2;34215;70;21295;16041;52;0;1424261311
59504;mod_forum;created;subscription;24496;2;34223;70;21296;16041;52;0;1424261311
61200;assignsubmission_file;created;submission;78656;2;81718;70;50752;15612;604;0;1424445662
61281;assignsubmission_file;created;submission;78657;2;81718;70;50752;15393;604;0;1424449219
61286;assignsubmission_file;created;submission;78658;2;81718;70;50752;15921;604;0;1424450133
62516;mod_forum;created;subscription;24594;2;34215;70;21295;14908;52;0;1424679781
62517;mod_forum;created;subscription;24595;2;34223;70;21296;14908;52;0;1424679781
62519;mod_forum;created;subscription;24596;2;34215;70;21295;16086;52;0;1424679782
62520;mod_forum;created;subscription;24597;2;34223;70;21296;16086;52;0;1424679782
62522;mod_forum;created;subscription;24598;2;34215;70;21295;16118;52;0;1424679784
62523;mod_forum;created;subscription;24599;2;34223;70;21296;16118;52;0;1424679784
62525;mod_forum;created;subscription;24600;2;34215;70;21295;14880;52;0;1424679785
62526;mod_forum;created;subscription;24601;2;34223;70;21296;14880;52;0;1424679785
62528;mod_forum;created;subscription;24602;2;34215;70;21295;16116;52;0;1424679786
62529;mod_forum;created;subscription;24603;2;34223;70;21296;16116;52;0;1424679786
62531;mod_forum;created;subscription;24604;2;34215;70;21295;16119;52;0;1424679787
62532;mod_forum;created;subscription;24605;2;34223;70;21296;16119;52;0;1424679787
62534;mod_forum;created;subscription;24606;2;34215;70;21295;15996;52;0;1424679788
62535;mod_forum;created;subscription;24607;2;34223;70;21296;15996;52;0;1424679788
62537;mod_forum;created;subscription;24608;2;34215;70;21295;15431;52;0;1424679790
62538;mod_forum;created;subscription;24609;2;34223;70;21296;15431;52;0;1424679790
62540;mod_forum;created;subscription;24610;2;34215;70;21295;16121;52;0;1424679798
62541;mod_forum;created;subscription;24611;2;34223;70;21296;16121;52;0;1424679798
62543;mod_forum;created;subscription;24612;2;34215;70;21295;16120;52;0;1424679799
62544;mod_forum;created;subscription;24613;2;34223;70;21296;16120;52;0;1424679799
62546;mod_forum;created;subscription;24614;2;34215;70;21295;16122;52;0;1424679799
62547;mod_forum;created;subscription;24615;2;34223;70;21296;16122;52;0;1424679799
62549;mod_forum;created;subscription;24616;2;34215;70;21295;16123;52;0;1424679800
62550;mod_forum;created;subscription;24617;2;34223;70;21296;16123;52;0;1424679800
62552;mod_forum;created;subscription;24618;2;34215;70;21295;15655;52;0;1424679802
62553;mod_forum;created;subscription;24619;2;34223;70;21296;15655;52;0;1424679802
62555;mod_forum;created;subscription;24620;2;34215;70;21295;15295;52;0;1424679805
62556;mod_forum;created;subscription;24621;2;34223;70;21296;15295;52;0;1424679805
62572;mod_forum;created;subscription;24622;2;34215;70;21295;16125;52;0;1424679960
62573;mod_forum;created;subscription;24623;2;34223;70;21296;16125;52;0;1424679960
62575;mod_forum;created;subscription;24624;2;34215;70;21295;16124;52;0;1424679963
62576;mod_forum;created;subscription;24625;2;34223;70;21296;16124;52;0;1424679963
62578;mod_forum;created;subscription;24626;2;34215;70;21295;14665;52;0;1424679978
62579;mod_forum;created;subscription;24627;2;34223;70;21296;14665;52;0;1424679978
63155;assignsubmission_file;created;submission;78701;2;81070;70;50104;15655;52;0;1424684115
63157;assignsubmission_file;created;submission;78702;2;81070;70;50104;16124;52;0;1424684194
63165;assignsubmission_file;created;submission;78703;2;81070;70;50104;14908;52;0;1424684324
63168;assignsubmission_file;created;submission;78704;2;81070;70;50104;14880;52;0;1424684433
63170;assignsubmission_file;created;submission;78705;2;81070;70;50104;16086;52;0;1424684441
63172;assignsubmission_file;created;submission;78706;2;81070;70;50104;15295;52;0;1424684442
63174;assignsubmission_file;created;submission;78707;2;81070;70;50104;15996;52;0;1424684446
63179;assignsubmission_file;created;submission;78708;2;81070;70;50104;16118;52;0;1424684462
63182;assignsubmission_file;created;submission;78709;2;81070;70;50104;16125;52;0;1424684482
63185;assignsubmission_file;created;submission;78710;2;81070;70;50104;16122;52;0;1424684572
63187;assignsubmission_file;created;submission;78711;2;81070;70;50104;16123;52;0;1424684577
63189;assignsubmission_file;created;submission;78712;2;81070;70;50104;16120;52;0;1424684585
63191;assignsubmission_file;created;submission;78713;2;81070;70;50104;15431;52;0;1424684608
63197;assignsubmission_file;created;submission;78714;2;81070;70;50104;14665;52;0;1424684622
63199;assignsubmission_file;created;submission;78715;2;81070;70;50104;16116;52;0;1424684623
63207;assignsubmission_file;created;submission;78716;2;81070;70;50104;16121;52;0;1424684746
63210;assignsubmission_file;created;submission;78717;2;81070;70;50104;16119;52;0;1424684951
63219;mod_forum;created;subscription;24628;2;34215;70;21295;16127;52;0;1424686531
63220;mod_forum;created;subscription;24629;2;34223;70;21296;16127;52;0;1424686531
63222;mod_forum;created;subscription;24630;2;34215;70;21295;16117;52;0;1424686532
63223;mod_forum;created;subscription;24631;2;34223;70;21296;16117;52;0;1424686532
63225;mod_forum;created;subscription;24632;2;34215;70;21295;14943;52;0;1424686532
63226;mod_forum;created;subscription;24633;2;34223;70;21296;14943;52;0;1424686532
63228;mod_forum;created;subscription;24634;2;34215;70;21295;14759;52;0;1424686532
63229;mod_forum;created;subscription;24635;2;34223;70;21296;14759;52;0;1424686532
63231;mod_forum;created;subscription;24636;2;34215;70;21295;15557;52;0;1424686533
63232;mod_forum;created;subscription;24637;2;34223;70;21296;15557;52;0;1424686533
63233;mod_forum;created;subscription;24638;2;34215;70;21295;14643;52;0;1424686533
